"ID","Restaurant","Type","Description","Date","Time","Subtotal","Service","Delivery","Tax","Tip","Restaurant Total","Commission","Delivery Commission","Processing Fee","Withheld Tax"
"O-256315129157500","The Wing Stop - Alton Pkwy","Adjustment of O-256315129157500","Refund due to order adjustment
Issue. Diner received an incorrect order.

instead of Family Wing Combo
they received Kung pao chicken.","5/4/21","10:22 PM","-27.99","0","0.00","-2.17","0","-30.16","0","0","0","0"
"O-071515160565580","The Wing Stop - Alton Pkwy","Prepaid Order",,"5/9/21","5:44 PM","39.44","0","0.00","3.06","0","42.50","-7.89","-3.94","-1.60","0"
"O-377015282484797","The Wing Stop - Alton Pkwy","Prepaid Order",,"5/20/21","9:38 PM","39.98","0","0.00","3.10","0","43.08","-8.00","-4.00","-1.61","0"
"T-AwEAAAAAABLIK2epdcC3FBHru1xrMQ2g_RA","The Wing Stop - Alton Pkwy","Account Adjustment","90761522-6367188,CF","5/17/21","6:33 AM","0","0","0.00","0.00","0","16.48","0","0","0","0"
"O-907615246384791","The Wing Stop - Alton Pkwy","Prepaid Order",,"5/16/21","6:30 PM","25.98","0","0.00","2.01","0","27.99","-5.20","-2.60","-1.15","0"
"O-895215352597452","The Wing Stop - Alton Pkwy","Prepaid Order",,"5/27/21","9:44 PM","30.74","0","0.00","2.38","0","33.12","-6.15","-3.07","-1.31","0"
"O-038715154800193","The Wing Stop - Alton Pkwy","Prepaid Order",,"5/8/21","4:57 PM","34.73","0","0.00","2.69","0","37.42","-6.95","-3.47","-1.44","0"
"O-201115335587269","The Wing Stop - Alton Pkwy","Prepaid Order",,"5/25/21","8:04 PM","14.49","0","0.00","1.12","0","15.61","-2.90","-1.45","-0.78","0"
"O-994915262608524","The Wing Stop - Alton Pkwy","Adjustment of O-994915262608524","Tip increased by diner via self-service - Tip updated by diner via help interaction","5/18/21","7:48 PM","0","0","0.00","0.00","0","0.00","0","0","0","0"
"O-274815153906222","The Wing Stop - Alton Pkwy","Prepaid Order",,"5/7/21","8:42 PM","14.99","0","0.00","1.16","0","16.15","-3.00","-1.50","-0.79","0"
"O-268715281471175","The Wing Stop - Alton Pkwy","Prepaid Order",,"5/21/21","3:54 PM","16.49","0","0.00","1.28","0","17.77","-3.30","-1.65","-0.84","0"
"O-095615264442409","The Wing Stop - Alton Pkwy","Prepaid Order",,"5/18/21","8:23 PM","15.74","0","0.00","1.22","0","16.96","-3.15","-1.57","-0.82","0"
"O-590215238427123","The Wing Stop - Alton Pkwy","Prepaid Order",,"5/16/21","5:22 PM","48.98","0","0.00","3.80","0","52.78","-9.80","-4.90","-1.91","0"
"O-256315149184443","The Wing Stop - Alton Pkwy","Prepaid Order",,"5/7/21","11:15 AM","10.74","0","0.00","0.83","0","11.57","-2.15","-1.07","-0.65","0"
"O-881415150392743","The Wing Stop - Alton Pkwy","Prepaid Order",,"5/7/21","9:17 PM","20.99","0","0.00","1.63","0","22.62","-4.20","-2.10","-0.99","0"
"O-854415396462048","The Wing Stop - Alton Pkwy","Prepaid Order",,"5/31/21","9:26 PM","23.98","0","0.00","1.86","0","25.84","-4.80","-2.40","-1.09","0"
"O-911015287224304","The Wing Stop - Alton Pkwy","Prepaid Order",,"5/21/21","4:19 PM","30.99","0","0.00","2.40","0","33.39","-6.20","-3.10","-1.32","0"
"O-038715154863499","The Wing Stop - Alton Pkwy","Prepaid Order",,"5/7/21","7:20 PM","35.94","0","0.00","2.79","0","38.73","-7.19","-3.59","-1.48","0"
"O-628715108456615","The Wing Stop - Alton Pkwy","Prepaid Order",,"5/2/21","7:50 PM","28.22","0","0.00","2.19","0","30.41","-5.64","-2.82","-1.23","0"
"O-661515113330509","The Wing Stop - Alton Pkwy","Prepaid Order",,"5/4/21","12:30 PM","58.98","0","0.00","4.57","0","63.55","-11.80","-5.90","-2.24","0"
"O-117015091993474","The Wing Stop - Alton Pkwy","Prepaid Order",,"5/1/21","7:21 PM","25.48","0","0.00","1.97","0","27.45","-5.10","-2.55","-1.14","0"
"O-812115175530245","The Wing Stop - Alton Pkwy","Adjustment of O-812115175530245","","5/9/21","10:15 PM","0","0","0.00","0.00","0","0.00","0","0","0","0"
"O-535915346395249","The Wing Stop - Alton Pkwy","Prepaid Order",,"5/26/21","9:49 PM","23.98","0","0.00","1.86","0","25.84","-4.80","-2.40","-1.09","0"
"O-201115275514481","The Wing Stop - Alton Pkwy","Prepaid Order",,"5/20/21","11:48 AM","14.99","0","0.00","1.16","0","16.15","-3.00","-1.50","-0.79","0"
"O-445615173265292","The Wing Stop - Alton Pkwy","Adjustment of O-445615173265292","Tip increased by diner via self-service - Tip updated by diner via help interaction","5/10/21","5:32 PM","0","0","0.00","0.00","0","0.00","0","0","0","0"
"O-095615304439704","The Wing Stop - Alton Pkwy","Prepaid Order",,"5/22/21","9:31 PM","36.96","0","0.00","2.86","0","39.82","-7.39","-3.70","-1.51","0"
"O-519215361638039","The Wing Stop - Alton Pkwy","Prepaid Order",,"5/28/21","7:59 PM","27.99","0","0.00","2.17","0","30.16","-5.60","-2.80","-1.22","0"
"O-259915375042305","The Wing Stop - Alton Pkwy","Prepaid Order",,"5/30/21","11:46 AM","22.96","0","0.00","1.78","0","24.74","-4.59","-2.30","-1.05","0"
"O-055815251325636","The Wing Stop - Alton Pkwy","Prepaid Order",,"5/19/21","11:15 AM","12.74","0","0.00","0.99","0","13.73","-2.55","-1.27","-0.72","0"
"O-854415336489641","The Wing Stop - Alton Pkwy","Prepaid Order",,"5/26/21","5:37 PM","23.98","0","0.00","1.86","0","25.84","-4.80","-2.40","-1.09","0"
"O-994915262608524","The Wing Stop - Alton Pkwy","Prepaid Order",,"5/18/21","7:32 PM","23.73","0","0.00","1.84","0","25.57","-4.75","-2.37","-1.08","0"
"O-907615226367188","The Wing Stop - Alton Pkwy","Adjustment of O-907615226367188","Restaurant cannot fulfill order","5/14/21","9:09 PM","-16.49","0","0.00","-1.28","0","-17.77","3.30","1.65","0.84","0"
"O-383915125884783","The Wing Stop - Alton Pkwy","Prepaid Order",,"5/4/21","9:34 PM","17.53","0","0.00","1.36","0","18.89","-3.51","-1.75","-0.88","0"
"O-127115265981060","The Wing Stop - Alton Pkwy","Prepaid Order",,"5/19/21","5:20 PM","26.96","0","0.00","2.09","0","29.05","-5.39","-2.70","-1.19","0"
"O-029415225971431","The Wing Stop - Alton Pkwy","Prepaid Order",,"5/14/21","6:31 PM","20.99","0","0.00","1.63","0","22.62","-4.20","-2.10","-0.99","0"
"O-256315129157500","The Wing Stop - Alton Pkwy","Prepaid Order",,"5/4/21","9:58 PM","27.99","0","0.00","2.17","0","30.16","-5.60","-2.80","-1.22","0"
"O-437115302797628","The Wing Stop - Alton Pkwy","Prepaid Order",,"5/23/21","5:23 PM","57.93","0","0.00","4.49","0","62.42","-11.59","-5.79","-2.20","0"
"O-296815242076091","The Wing Stop - Alton Pkwy","Prepaid Order",,"5/17/21","4:50 PM","39.42","0","0.00","3.06","0","42.48","-7.88","-3.94","-1.60","0"
"O-029415175977259","The Wing Stop - Alton Pkwy","Prepaid Order",,"5/10/21","12:07 PM","21.74","0","0.00","1.68","0","23.42","-4.35","-2.17","-1.01","0"
"O-437115302797628","The Wing Stop - Alton Pkwy","Adjustment of O-437115302797628","Tip increased by diner via self-service - Tip updated by diner via help interaction","5/23/21","5:23 PM","0","0","0.00","0.00","0","0.00","0","0","0","0"
"T-AwEAAAAAABLIKxadQiCt2xHrjMOt5Odkq60","The Wing Stop - Alton Pkwy","Account Adjustment"," 25631512-9157500, EC","5/5/21","12:50 PM","0","0","0.00","0.00","0","27.99","0","0","0","0"
"O-445615173265292","The Wing Stop - Alton Pkwy","Prepaid Order",,"5/10/21","5:26 PM","33.73","0","0.00","2.61","0","36.34","-6.75","-3.37","-1.41","0"
"O-519215381631187","The Wing Stop - Alton Pkwy","Prepaid Order",,"5/30/21","7:52 PM","16.99","0","0.00","1.32","0","18.31","-3.40","-1.70","-0.86","0"
"O-127115285994066","The Wing Stop - Alton Pkwy","Prepaid Order",,"5/20/21","5:55 PM","15.73","0","0.00","1.22","0","16.95","-3.15","-1.57","-0.82","0"
"O-492015288435286","The Wing Stop - Alton Pkwy","Prepaid Order",,"5/20/21","6:56 PM","9.99","0","0.00","0.77","0","10.76","-2.00","-1.00","-0.63","0"
"O-402415367720631","The Wing Stop - Alton Pkwy","Prepaid Order",,"5/28/21","8:56 PM","23.72","0","0.00","1.84","0","25.56","-4.74","-2.37","-1.08","0"
"O-925215334015074","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"5/25/21","9:25 PM","10.99","0","0.00","0.85","0","11.84","-2.20","-1.10","-0.66","0"
"O-029415245976171","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"5/16/21","5:47 PM","37.70","0","0.00","2.92","0","40.62","-7.54","-3.77","-1.54","0"
"O-539815179734287","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"5/9/21","8:36 PM","26.95","0","0.00","2.09","0","29.04","-5.39","-2.70","-1.19","0"
"O-123715228765903","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"5/14/21","7:21 PM","53.94","0","0.00","4.18","0","58.12","-10.79","-5.39","-2.07","0"
"O-881415120301533","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"5/4/21","9:26 PM","25.97","0","0.00","2.01","0","27.98","-5.19","-2.60","-1.15","0"
"O-079015385323673","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"5/30/21","8:12 PM","47.44","0","0.00","3.68","0","51.12","-9.49","-4.74","-1.86","0"
"O-643915092352052","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"5/1/21","6:24 PM","28.47","0","0.00","2.21","0","30.68","-5.69","-2.85","-1.24","0"
"O-274815143933498","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"5/6/21","6:31 PM","29.44","0","0.00","2.28","0","31.72","-5.89","-2.94","-1.27","0"
"W-023815340863663","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"5/26/21","6:52 PM","36.45","0","0.00","2.82","0","39.27","-7.29","-3.65","-1.50","0"
"O-895215362595655","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"5/28/21","7:28 PM","42.93","0","0.00","3.33","0","46.26","-8.59","-4.29","-1.71","0"
"O-628715098458052","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"5/1/21","5:58 PM","36.96","0","0.00","2.86","0","39.82","-7.39","-3.70","-1.51","0"
"O-274815153934516","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"5/7/21","7:49 PM","23.73","0","0.00","1.84","0","25.57","-4.75","-2.37","-1.08","0"
"O-661915323191686","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"5/24/21","6:16 PM","33.71","0","0.00","2.61","0","36.32","-6.74","-3.37","-1.41","0"
"O-402415347731604","Trattoria Contadina - Alton Pkwy","Adjustment of O-402415347731604","INCORRECT_ITEM","5/27/21","3:14 PM","-8.99","0","0.00","-0.70","0","-9.69","0","0","0","0"
"O-274815153934516","Trattoria Contadina - Alton Pkwy","Adjustment of O-274815153934516","Refund for missing item, incorrect item pasta bolognese","5/7/21","8:30 PM","-12.74","0","0.00","-0.99","0","-13.73","0","0","0","0"
"O-198915224740676","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"5/14/21","7:53 PM","23.98","0","0.00","1.86","0","25.84","-4.80","-2.40","-1.09","0"
"O-716015243210988","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"5/16/21","8:57 PM","55.45","0","0.00","4.30","0","59.75","-11.09","-5.55","-2.12","0"
"O-136415243419829","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"5/16/21","7:22 PM","38.71","0","0.00","3.00","0","41.71","-7.74","-3.87","-1.57","0"
"O-716015193295695","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"5/12/21","3:09 PM","23.98","0","0.00","1.86","0","25.84","-4.80","-2.40","-1.09","0"
"O-901615205268072","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"5/13/21","12:47 PM","31.71","0","0.00","2.46","0","34.17","-6.34","-3.17","-1.34","0"
"O-362415206687585","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"5/13/21","6:00 PM","77.42","0","0.00","6.00","0","83.42","-15.48","-7.74","-2.84","0"
"O-198915224747943","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"5/14/21","7:00 PM","11.99","0","0.00","0.93","0","12.92","-2.40","-1.20","-0.69","0"
"O-272915158670271","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"5/7/21","7:52 PM","45.70","0","0.00","3.54","0","49.24","-9.14","-4.57","-1.80","0"
"O-402415347731604","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"5/27/21","3:13 PM","8.99","0","0.00","0.70","0","9.69","-1.80","-0.90","-0.60","0"
"O-304015385006346","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"5/31/21","4:47 PM","41.96","0","0.00","3.25","0","45.21","-8.39","-4.20","-1.68","0"
"O-377015292489848","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"5/21/21","6:06 PM","16.98","0","0.00","1.32","0","18.30","-3.40","-1.70","-0.86","0"
"T-AwEAAAAAAB9bWhAL2NCxGhHrsbkLiORZeII","Trattoria Contadina - Alton Pkwy","Account Adjustment","27481515-3934516 GB","5/9/21","3:58 PM","0","0","0.00","0.00","0","12.74","0","0","0","0"
"O-124215109964957","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"5/2/21","6:25 PM","23.97","0","0.00","1.86","0","25.83","-4.79","-2.40","-1.09","0"
"O-345615334486190","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"5/26/21","5:12 PM","34.96","0","0.00","2.71","0","37.67","-6.99","-3.50","-1.45","0"
"O-803415346425669","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"5/26/21","5:40 PM","8.99","0","0.00","0.70","0","9.69","-1.80","-0.90","-0.60","0"
"O-576515134076148","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"5/5/21","6:26 PM","11.99","0","0.00","0.93","0","12.92","-2.40","-1.20","-0.69","0"
"O-256315129154001","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"5/4/21","6:49 PM","16.97","0","0.00","1.32","0","18.29","-3.39","-1.70","-0.86","0"
"O-345615374460299","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"5/29/21","9:41 PM","35.96","0","0.00","2.79","0","38.75","-7.19","-3.60","-1.48","0"
"O-075415126780271","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"5/4/21","8:41 PM","51.94","0","0.00","4.03","0","55.97","-10.39","-5.19","-2.01","0"
"O-716015233213402","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"5/15/21","5:59 PM","21.97","0","0.00","1.70","0","23.67","-4.39","-2.20","-1.02","0"
"O-424415293863572","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"5/21/21","9:02 PM","22.73","0","0.00","1.76","0","24.49","-4.55","-2.27","-1.05","0"
"T-AwEAAAAAAB9bWkrnjODBUhHrhkENPsRfdNs","Trattoria Contadina - Alton Pkwy","Account Adjustment","40241534-7731604 LU","5/30/21","7:21 AM","0","0","0.00","0.00","0","8.99","0","0","0","0"
"O-402415337720590","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"5/26/21","1:07 PM","16.97","0","0.00","1.32","0","18.29","-3.39","-1.70","-0.86","0"
"O-047415333135156","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"5/25/21","9:17 PM","16.92","0","0.00","1.31","0","18.23","-3.38","-1.69","-0.86","0"
"O-008615211358980","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"5/13/21","6:37 PM","23.98","0","0.00","1.86","0","25.84","-4.80","-2.40","-1.09","0"
"O-248015347751542","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"5/27/21","4:22 PM","50.96","0","0.00","3.95","0","54.91","-10.19","-5.10","-1.97","0"
"O-995915338196521","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"5/25/21","9:41 PM","39.94","0","0.00","3.10","0","43.04","-7.99","-3.99","-1.61","0"
"O-029415245976171","Trattoria Contadina - Alton Pkwy","Adjustment of O-029415245976171","Additional charge due to special instructions request  extra meat sauce. ","5/17/21","9:35 AM","1.00","0","0.00","0.08","0","1.08","0","0","0","0"
"O-716015213295837","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"5/14/21","4:00 PM","35.97","0","0.00","2.79","0","38.76","-7.19","-3.60","-1.48","0"
"O-268715271462713","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"5/19/21","6:41 PM","10.98","0","0.00","0.85","0","11.83","-2.20","-1.10","-0.66","0"
"O-901615235260940","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"5/16/21","2:16 PM","28.96","0","0.00","2.24","0","31.20","-5.79","-2.90","-1.25","0"
"O-437115292734061","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"5/25/21","11:30 AM","79.94","0","0.00","6.20","0","86.14","-15.99","-7.99","-2.93","0"
"O-911015257212944","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"5/18/21","4:32 PM","25.97","0","0.00","2.01","0","27.98","-5.19","-2.60","-1.15","0"
"O-497815358066966","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"5/27/21","6:51 PM","20.97","0","0.00","1.63","0","22.60","-4.19","-2.10","-0.99","0"
"O-008615221359900","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"5/14/21","7:11 PM","46.44","0","0.00","3.60","0","50.04","-9.29","-4.64","-1.83","0"
"O-123715228762594","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"5/14/21","7:53 PM","34.97","0","0.00","2.71","0","37.68","-6.99","-3.50","-1.45","0"
"O-947315103120478","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"5/2/21","5:53 PM","19.48","0","0.00","1.51","0","20.99","-3.90","-1.95","-0.94","0"
"O-740215198227359","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"5/12/21","11:57 AM","11.46","0","0.00","0.89","0","12.35","-2.29","-1.15","-0.68","0"
"O-497815338034475","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"5/26/21","5:28 PM","50.94","0","0.00","3.95","0","54.89","-10.19","-5.09","-1.97","0"
"O-899715308825889","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"5/22/21","6:50 PM","62.64","0","0.00","4.85","0","67.49","-12.53","-6.26","-2.36","0"
"O-127115325998241","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"5/24/21","9:17 PM","21.96","0","0.00","1.70","0","23.66","-4.39","-2.20","-1.02","0"
"O-402415357705519","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"5/27/21","6:22 PM","83.92","0","0.00","6.50","0","90.42","-16.78","-8.39","-3.06","0"
"O-136415183419233","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"5/10/21","7:50 PM","36.69","0","0.00","2.84","0","39.53","-7.34","-3.67","-1.51","0"
"O-247115113298542","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"5/3/21","8:14 PM","45.95","0","0.00","3.56","0","49.51","-9.19","-4.60","-1.81","0"
"O-604515345288103","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"5/26/21","9:58 PM","32.72","0","0.00","2.54","0","35.26","-6.54","-3.27","-1.38","0"
"O-030915230106899","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"5/15/21","6:32 PM","98.42","0","0.00","7.63","0","106.05","-19.68","-9.84","-3.53","0"